"analysis_id","repo","consumer_file","line_or_expression","match_type","matched_token","enclosing_call","dependency_kind","active_or_historical","runtime_relevant","confidence","adjudication"
"build_module_label_registry","pRoteomics","pipeline.yml","751: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_final_label_approval_table.csv""","FULL_PATH","results/reviewer_audit/wgcna_label_approval/WGCNA_final_label_approval_table.csv","","CONFIG","active",TRUE,"HIGH",""
"build_module_label_registry","pRoteomics","pipeline.yml","752: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_canonical_display_label_resolution.csv""","FULL_PATH","results/reviewer_audit/wgcna_label_approval/WGCNA_canonical_display_label_resolution.csv","","CONFIG","active",TRUE,"HIGH",""
"build_module_label_registry","pRoteomics","pipeline.yml","753: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_label_activation_rules.csv""","FULL_PATH","results/reviewer_audit/wgcna_label_approval/WGCNA_label_activation_rules.csv","","CONFIG","active",TRUE,"HIGH",""
"build_module_label_registry","pRoteomics","pipeline.yml","754: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_ambiguous_module_comparison.csv""","FULL_PATH","results/reviewer_audit/wgcna_label_approval/WGCNA_ambiguous_module_comparison.csv","","CONFIG","active",TRUE,"HIGH",""
"build_module_label_registry","pRoteomics","pipeline.yml","755: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_final_label_approval.xlsx""","FULL_PATH","results/reviewer_audit/wgcna_label_approval/WGCNA_final_label_approval.xlsx","","CONFIG","active",TRUE,"HIGH",""
"build_module_label_registry","pRoteomics","pipeline.yml","751: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_final_label_approval_table.csv""","NAMESPACE_BASENAME","wgcna_label_approval","","CONFIG","active",TRUE,"MEDIUM",""
"build_module_label_registry","pRoteomics","pipeline.yml","752: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_canonical_display_label_resolution.csv""","NAMESPACE_BASENAME","wgcna_label_approval","","CONFIG","active",TRUE,"MEDIUM",""
"build_module_label_registry","pRoteomics","pipeline.yml","753: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_label_activation_rules.csv""","NAMESPACE_BASENAME","wgcna_label_approval","","CONFIG","active",TRUE,"MEDIUM",""
"build_module_label_registry","pRoteomics","pipeline.yml","754: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_ambiguous_module_comparison.csv""","NAMESPACE_BASENAME","wgcna_label_approval","","CONFIG","active",TRUE,"MEDIUM",""
"build_module_label_registry","pRoteomics","pipeline.yml","755: - ""results/reviewer_audit/wgcna_label_approval/WGCNA_final_label_approval.xlsx""","NAMESPACE_BASENAME","wgcna_label_approval","","CONFIG","active",TRUE,"MEDIUM",""
