"analysis_id","repo","consumer_file","line_or_expression","match_type","matched_token","enclosing_call","dependency_kind","active_or_historical","runtime_relevant","confidence","adjudication"
"audit_microglia_module_claims","pRoteomics","pipeline.yml","657: produces: [""results/reviewer_audit/microglia_wgcna_nature_readiness/WGCNA_nature_readiness_report.md"", ""results/reviewer_audit/microglia_wgcna_nature_re","FULL_PATH","results/reviewer_audit/microglia_wgcna_nature_readiness/WGCNA_nature_readiness_report.md","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","570: - ""results/reviewer_audit/microglia_wgcna_nature_readiness/module_robustness_consensus.csv""","FULL_PATH","results/reviewer_audit/microglia_wgcna_nature_readiness/module_robustness_consensus.csv","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","657: produces: [""results/reviewer_audit/microglia_wgcna_nature_readiness/WGCNA_nature_readiness_report.md"", ""results/reviewer_audit/microglia_wgcna_nature_re","FULL_PATH","results/reviewer_audit/microglia_wgcna_nature_readiness/module_robustness_consensus.csv","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","687: - ""results/reviewer_audit/microglia_wgcna_nature_readiness/module_robustness_consensus.csv""","FULL_PATH","results/reviewer_audit/microglia_wgcna_nature_readiness/module_robustness_consensus.csv","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","1317: consumes_optional: [""results/tables/06_modules_WGCNA/01_WGCNA/<dataset>/modules/WGCNA_module_preservation_summary.csv"", ""results/tables/06_modules_WGCNA","REGISTRY_DEPENDENCY","results/reviewer_audit/microglia_wgcna_nature_readiness/module_robustness_consensus.csv","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","571: - ""results/reviewer_audit/microglia_wgcna_nature_readiness/higher_order_block_readiness_summary.csv""","FULL_PATH","results/reviewer_audit/microglia_wgcna_nature_readiness/higher_order_block_readiness_summary.csv","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","657: produces: [""results/reviewer_audit/microglia_wgcna_nature_readiness/WGCNA_nature_readiness_report.md"", ""results/reviewer_audit/microglia_wgcna_nature_re","FULL_PATH","results/reviewer_audit/microglia_wgcna_nature_readiness/higher_order_block_readiness_summary.csv","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","688: - ""results/reviewer_audit/microglia_wgcna_nature_readiness/higher_order_block_readiness_summary.csv""","FULL_PATH","results/reviewer_audit/microglia_wgcna_nature_readiness/higher_order_block_readiness_summary.csv","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","1317: consumes_optional: [""results/tables/06_modules_WGCNA/01_WGCNA/<dataset>/modules/WGCNA_module_preservation_summary.csv"", ""results/tables/06_modules_WGCNA","REGISTRY_DEPENDENCY","results/reviewer_audit/microglia_wgcna_nature_readiness/higher_order_block_readiness_summary.csv","","CONFIG","active",TRUE,"HIGH",""
"audit_microglia_module_claims","pRoteomics","pipeline.yml","652: - script: ""analysis/wgcna/audit_microglia_module_claims.R""","ANALYSIS_REFERENCE","audit_microglia_module_claims","","CONFIG","active",FALSE,"MEDIUM",""
