"analysis_id","repo","consumer_file","line_or_expression","match_type","matched_token","enclosing_call","dependency_kind","active_or_historical","runtime_relevant","confidence","adjudication"
"build_sus_res_dap_atlas","pRoteomics","analysis/publication_source_data/config/export_config.yml","90: - ""results/tables/04_differential_expression_enrichment/biological_program_summary/*/*.csv""","CONFIG_GLOB","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","analysis/publication_source_data/config/export_config.yml","91: - ""results/tables/04_differential_expression_enrichment/microglia_targeted_signature_enrichment/*/*.csv""","CONFIG_GLOB","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","analysis/publication_source_data/config/export_config.yml","100: - ""results/source_data/04_differential_expression_enrichment/**/*.csv""","CONFIG_GLOB","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","config/clusterProfiler_config.yml","1: # Committed, repo-relative defaults for 04_differential_expression_enrichment/run_clusterprofiler_enrichment.R.","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","config/compareGO_config.yml","1: # Committed, repo-relative defaults for 04_differential_expression_enrichment/compare_go_enrichment.R.","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","config/output_layout.yml","49: exports/publication_source_data/ and from nowhere else.","NAMESPACE_BASENAME","publication_source_data","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","config/output_layout.yml","123: manifest: exports/publication_source_data/manifest.csv","NAMESPACE_BASENAME","publication_source_data","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","config/output_layout.yml","130: Before Phase 6F it was written into results/publication_source_data/, in","NAMESPACE_BASENAME","publication_source_data","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","339: produces: [""results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_manuscript_theme_summary.csv"", ""results/tables","FULL_PATH","results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_manuscript_theme_summary.csv","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","339: produces: [""results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_manuscript_theme_summary.csv"", ""results/tables","FULL_PATH","results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","998: - ""results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_dap_counts.csv""","FULL_PATH","results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","339: produces: [""results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_manuscript_theme_summary.csv"", ""results/tables","FULL_PATH","results/source_data/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","1164: - ""results/source_data/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_dap_membership.csv""","FULL_PATH","results/source_data/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","339: produces: [""results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_manuscript_theme_summary.csv"", ""results/tables","FULL_PATH","results/figures/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","339: produces: [""results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_manuscript_theme_summary.csv"", ""results/tables","FULL_PATH","results/reports/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_biological_audit.xlsx","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","339: produces: [""results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_manuscript_theme_summary.csv"", ""results/tables","FULL_PATH","results/logs/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/run_manifest.yml","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","240: produces: [""data/processed/04_differential_expression_enrichment/clusterProfiler/<dataset>/clusterProfiler_manifest.csv""]","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","251: produces: [""results/tables/04_differential_expression_enrichment/01b_gsea_protein_direction_audit/<dataset>/<ontology>/gsea_term_direction_audit.csv"", ""","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","252: consumes_required: [""data/processed/04_differential_expression_enrichment/clusterProfiler/<dataset>/clusterProfiler_manifest.csv"", ""data/processed/02_id","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","253: consumes_optional: [""results/source_data/04_differential_expression_enrichment/clusterProfiler/<dataset>/""]","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","262: produces: [""data/processed/04_differential_expression_enrichment/compareGO/<dataset>/compareGO_input_manifest.csv"", ""results/tables/04_differential_expr","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","263: consumes_required: [""data/processed/04_differential_expression_enrichment/clusterProfiler/<dataset>/clusterProfiler_manifest.csv""]","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","273: produces: [""results/tables/04_differential_expression_enrichment/neuropil_reference_annotation/<dataset>/""]","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","274: consumes_required: [""data/processed/04_differential_expression_enrichment/clusterProfiler/<dataset>/clusterProfiler_manifest.csv"", ""data/processed/04_di","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","284: produces: [""results/tables/04_differential_expression_enrichment/microglia_targeted_signature_enrichment/microglia/""]","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","285: consumes_required: [""data/processed/04_differential_expression_enrichment/clusterProfiler/microglia/clusterProfiler_manifest.csv""]","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","295: produces: [""results/tables/04_differential_expression_enrichment/biological_program_summary/<dataset>/program_summary.csv""]","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","296: consumes_required: [""data/processed/04_differential_expression_enrichment/clusterProfiler/<dataset>/clusterProfiler_manifest.csv"", ""data/processed/04_di","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","297: consumes_optional: [""results/tables/04_differential_expression_enrichment/neuropil_reference_annotation/<dataset>/"", ""results/tables/04_differential_exp","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","306: produces: [""results/tables/04_differential_expression_enrichment/compareGO_spatial_atlas/spatial_program_summary.csv"", ""results/tables/04_differential_e","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","307: consumes_required: [""data/processed/04_differential_expression_enrichment/compareGO/<dataset>/compareGO_input_manifest.csv"", ""config/manuscript_go_theme","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","308: consumes_optional: [""results/tables/04_differential_expression_enrichment/biological_program_summary/<dataset>/program_summary.csv""]","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","317: produces: [""results/tables/04_differential_expression_enrichment/external_stress_disease_signature_overlap/global/external_stress_disease_signature_over","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","319: consumes_optional: [""data/external/stress_disease_signatures/*.csv"", ""results/tables/04_differential_expression_enrichment/biological_program_summary/ne","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","328: produces: [""results/tables/04_differential_expression_enrichment/control_spatial_identity_validation/global/"", ""results/source_data/04_differential_expr","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","339: produces: [""results/tables/04_differential_expression_enrichment/sus_res_spatial_dap_atlas/global/sus_res_manuscript_theme_summary.csv"", ""results/tables","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","340: consumes_required: [""data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv"", ""data/processed","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","350: produces: [""results/tables/04_differential_expression_enrichment/stress_response_biological_audit/global/"", ""results/source_data/04_differential_express","NAMESPACE_BASENAME","04_differential_expression_enrichment","","CONFIG","active",TRUE,"MEDIUM",""
"build_sus_res_dap_atlas","pRoteomics","pipeline.yml","351: consumes_required: [""data/processed/04_differential_expression_enrichment/clusterProfiler/neuron_neuropil/clusterProfiler_manifest.csv"", ""data/processed","REGISTRY_DEPENDENCY","04_differential_expression_enrichment","","CONFIG","active",TRUE,"HIGH",""
