"analysis_id","repo","consumer_file","line_or_expression","match_type","matched_token","enclosing_call","dependency_kind","active_or_historical","runtime_relevant","confidence","adjudication"
"build_reference_marker_registry","pRoteomics","config/clusterProfiler_config.yml","2: # For local overrides, copy to config/clusterProfiler_config.local.yml or set paths","NAMESPACE_BASENAME","config","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","config/example_config.yml","2: # Copy this file to config/config.yml and edit paths for your machine.","NAMESPACE_BASENAME","config","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","config/output_layout.yml","3: # config/output_namespaces.yml is version 1. It is a frozen baseline object and","NAMESPACE_BASENAME","config","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","config/output_layout.yml","10: # historical tree is registered in config/legacy_output_registry.csv and stays","NAMESPACE_BASENAME","config","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","config/output_layout.yml","37: family, recorded in config/results_ownership.csv. The manuscript does not","NAMESPACE_BASENAME","config","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","config/output_layout.yml","116: registry: config/legacy_output_registry.csv","NAMESPACE_BASENAME","config","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","config/output_layout.yml","124: contract: config/publication_source_data_contract.yml","NAMESPACE_BASENAME","config","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","88: produces: [""config/marker_panels/wgcna_reference_marker_sets.csv"", ""results/qc/build_reference_marker_registry/global/tables""]","FULL_PATH","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","158: consumes_required: [""data/processed/01_preprocessing/impute/*_pgmatrix_imputed_<dataset>_*_missing70pct.xlsx"", ""data/external/MOUSE_10090_idmapping.dat""","REGISTRY_DEPENDENCY","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","169: consumes_required: [""data/processed/01_preprocessing/impute/*_pgmatrix_imputed_<dataset>_*_missing70pct.xlsx"", ""data/external/MOUSE_10090_idmapping.dat""","REGISTRY_DEPENDENCY","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","202: consumes_required: [""data/processed/01_preprocessing/impute/*_pgmatrix_imputed_<dataset>_*_missing70pct.xlsx"", ""data/external/MOUSE_10090_idmapping.dat""","REGISTRY_DEPENDENCY","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","227: consumes_required: [""data/processed/01_preprocessing/joint_compartment_qc/global/joint_compartment_qc_matrices.rds"", ""config/marker_panels/wgcna_referen","REGISTRY_DEPENDENCY","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","275: consumes_optional: [""config/marker_panels/wgcna_reference_marker_sets.csv""]","REGISTRY_DEPENDENCY","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","286: consumes_optional: [""config/marker_panels/wgcna_reference_marker_sets.csv"", ""results/qc/discover_empirical_roi_markers/global/tables/empirical_roi_marke","REGISTRY_DEPENDENCY","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","481: consumes_optional: [""config/marker_panels/wgcna_reference_marker_sets.csv"", ""results/qc/discover_empirical_roi_markers/global/tables/empirical_roi_marke","REGISTRY_DEPENDENCY","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","637: consumes_optional: [""results/tables/06_modules_WGCNA/module_annotation/<dataset>/WGCNA_module_biological_annotation.csv"", ""config/marker_panels/wgcna_re","REGISTRY_DEPENDENCY","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","920: - ""config/marker_panels/wgcna_reference_marker_sets.csv""","FULL_PATH","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","969: - ""config/marker_panels/wgcna_reference_marker_sets.csv""","FULL_PATH","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","989: - ""config/marker_panels/wgcna_reference_marker_sets.csv""","FULL_PATH","config/marker_panels/wgcna_reference_marker_sets.csv","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","88: produces: [""config/marker_panels/wgcna_reference_marker_sets.csv"", ""results/qc/build_reference_marker_registry/global/tables""]","FULL_PATH","results/qc/build_reference_marker_registry/global/tables","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","78: consumes_required: [""data/processed/01_preprocessing/joint_compartment_qc/global/joint_compartment_qc_matrices.rds"", ""results/tables/03_qc_exploration/0","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","170: consumes_optional: [""data/metadata/manual_mapping.xlsx"", ""data/metadata/manual_gene_annotation_overrides.csv"", ""results/qc/discover_empirical_roi_marker","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","203: consumes_optional: [""data/metadata/manual_mapping.xlsx"", ""data/metadata/manual_gene_annotation_overrides.csv"", ""results/qc/discover_empirical_roi_marker","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","213: consumes_required: [""results/qc/assess_pca_confounding/<dataset>/tables"", ""results/tables/03_qc_exploration/05_pca_confounding_qc/<dataset>/"", ""results/","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","214: consumes_optional: [""results/qc/assess_marker_rank_abundance/<dataset>/tables"", ""results/tables/03_qc_exploration/04_marker_rank_abundance_qc/<dataset>/","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","286: consumes_optional: [""config/marker_panels/wgcna_reference_marker_sets.csv"", ""results/qc/discover_empirical_roi_markers/global/tables/empirical_roi_marke","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","481: consumes_optional: [""config/marker_panels/wgcna_reference_marker_sets.csv"", ""results/qc/discover_empirical_roi_markers/global/tables/empirical_roi_marke","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","584: consumes_optional: [""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/microglia/wgcna_marker_traits_by_sample.csv"", ""results/tables/03_qc_e","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","616: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/microglia/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","617: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/neuron_neuropil/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","618: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/neuron_soma/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","648: consumes_optional: [""results/tables/06_modules_WGCNA/01_WGCNA/<dataset>/modules/WGCNA_module_preservation_summary.csv"", ""results/tables/03_qc_exploratio","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","873: - ""results/tables/03_qc_exploration/05_empirical_roi_marker_discovery/empirical_roi_protein_identity_crosswalk_proposed.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","876: - ""results/tables/03_qc_exploration/05_empirical_roi_marker_discovery/empirical_roi_marker_sets.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"build_reference_marker_registry","pRoteomics","pipeline.yml","922: - ""results/tables/03_qc_exploration/05_empirical_roi_marker_discovery/empirical_roi_marker_sets.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
