"analysis_id","repo","consumer_file","line_or_expression","match_type","matched_token","enclosing_call","dependency_kind","active_or_historical","runtime_relevant","confidence","adjudication"
"render_module_circular_atlas","pRoteomics","config/output_layout.yml","49: exports/publication_source_data/ and from nowhere else.","NAMESPACE_BASENAME","publication_source_data","","CONFIG","active",TRUE,"MEDIUM",""
"render_module_circular_atlas","pRoteomics","config/output_layout.yml","123: manifest: exports/publication_source_data/manifest.csv","NAMESPACE_BASENAME","publication_source_data","","CONFIG","active",TRUE,"MEDIUM",""
"render_module_circular_atlas","pRoteomics","config/output_layout.yml","130: Before Phase 6F it was written into results/publication_source_data/, in","NAMESPACE_BASENAME","publication_source_data","","CONFIG","active",TRUE,"MEDIUM",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1387: - ""results/integration/render_module_circular_atlas/global/plots""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1388: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_atlas_main.svg""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1389: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_atlas_main.pdf""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1390: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_atlas_selected_only.svg""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1391: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_atlas_selected_only.pdf""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1392: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_heatmap_all_datasets.svg""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1393: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_heatmap_all_datasets.pdf""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1394: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_heatmap_neuron_neuropil.svg""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1395: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_heatmap_neuron_neuropil.pdf""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1396: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_heatmap_neuron_soma.svg""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1397: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_heatmap_neuron_soma.pdf""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1398: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_heatmap_microglia.svg""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
"render_module_circular_atlas","pRoteomics","pipeline.yml","1399: - ""results/integration/render_module_circular_atlas/global/plots/wgcna_circular_heatmap_microglia.pdf""","FULL_PATH","results/integration/render_module_circular_atlas/global/plots","","CONFIG","active",TRUE,"HIGH",""
