"analysis_id","repo","consumer_file","line_or_expression","match_type","matched_token","enclosing_call","dependency_kind","active_or_historical","runtime_relevant","confidence","adjudication"
"export_marker_traits","pRoteomics","pipeline.yml","201: produces: [""results/qc/export_marker_traits/<dataset>/tables""]","FULL_PATH","results/qc/export_marker_traits/<dataset>/tables","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","78: consumes_required: [""data/processed/01_preprocessing/joint_compartment_qc/global/joint_compartment_qc_matrices.rds"", ""results/tables/03_qc_exploration/0","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","170: consumes_optional: [""data/metadata/manual_mapping.xlsx"", ""data/metadata/manual_gene_annotation_overrides.csv"", ""results/qc/discover_empirical_roi_marker","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","203: consumes_optional: [""data/metadata/manual_mapping.xlsx"", ""data/metadata/manual_gene_annotation_overrides.csv"", ""results/qc/discover_empirical_roi_marker","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","213: consumes_required: [""results/qc/assess_pca_confounding/<dataset>/tables"", ""results/tables/03_qc_exploration/05_pca_confounding_qc/<dataset>/"", ""results/","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","214: consumes_optional: [""results/qc/assess_marker_rank_abundance/<dataset>/tables"", ""results/tables/03_qc_exploration/04_marker_rank_abundance_qc/<dataset>/","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","286: consumes_optional: [""config/marker_panels/wgcna_reference_marker_sets.csv"", ""results/qc/discover_empirical_roi_markers/global/tables/empirical_roi_marke","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","481: consumes_optional: [""config/marker_panels/wgcna_reference_marker_sets.csv"", ""results/qc/discover_empirical_roi_markers/global/tables/empirical_roi_marke","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","584: consumes_optional: [""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/microglia/wgcna_marker_traits_by_sample.csv"", ""results/tables/03_qc_e","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","616: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/microglia/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","617: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/neuron_neuropil/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","618: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/neuron_soma/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","648: consumes_optional: [""results/tables/06_modules_WGCNA/01_WGCNA/<dataset>/modules/WGCNA_module_preservation_summary.csv"", ""results/tables/03_qc_exploratio","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","873: - ""results/tables/03_qc_exploration/05_empirical_roi_marker_discovery/empirical_roi_protein_identity_crosswalk_proposed.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","876: - ""results/tables/03_qc_exploration/05_empirical_roi_marker_discovery/empirical_roi_marker_sets.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","922: - ""results/tables/03_qc_exploration/05_empirical_roi_marker_discovery/empirical_roi_marker_sets.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","988: - ""results/tables/03_qc_exploration/05_empirical_roi_marker_discovery/empirical_roi_marker_sets.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","1041: - ""results/tables/03_qc_exploration/""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","1143: - ""results/tables/03_qc_exploration/00_dataset_qc_report/neuron_neuropil/dataset_qc_outlier_flags.csv""","NAMESPACE_BASENAME","03_qc_exploration","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","1262: consumes_optional: [""results/tables/04_differential_expression_enrichment/biological_program_summary/"", ""results/differential_abundance/compare_external","REGISTRY_DEPENDENCY","03_qc_exploration","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","584: consumes_optional: [""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/microglia/wgcna_marker_traits_by_sample.csv"", ""results/tables/03_qc_e","REGISTRY_DEPENDENCY","06_wgcna_marker_trait_export","","CONFIG","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","pipeline.yml","616: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/microglia/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","06_wgcna_marker_trait_export","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","617: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/neuron_neuropil/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","06_wgcna_marker_trait_export","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","618: - ""results/tables/03_qc_exploration/06_wgcna_marker_trait_export/neuron_soma/wgcna_marker_traits_by_sample.csv""","NAMESPACE_BASENAME","06_wgcna_marker_trait_export","","CONFIG","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/publication_source_data/08_export_manuscript_figures.R","38: path_results(""figures"", ""03_qc_exploration""),","NAMESPACE_BASENAME","03_qc_exploration","","DOWNSTREAM_ANALYSIS","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","tools/generate_results_ownership.R","175: ""`results/tables/03_qc_exploration/02_missingness_diagnostics/`: the namespace"",","NAMESPACE_BASENAME","03_qc_exploration","","EXPORTER","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/publication_source_data/build_biological_claims_table.R","213: fidelity <- read_csv_if_exists(path_results(""tables"", ""03_qc_exploration"", ""04d_compartment_marker_fidelity"", ""global"", ""compartment_marker_fidelity_summary.c","NAMESPACE_BASENAME","03_qc_exploration","path_results","INDIRECT_READER_VIA_HELPER","active",TRUE,"HIGH",""
"export_marker_traits","pRoteomics","R/qc/qc_result_paths.R","64: legacy_scoped <- path_results(kind, ""03_qc_exploration"", legacy_substep,","NAMESPACE_BASENAME","03_qc_exploration","","INDIRECT_READER_VIA_HELPER","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","R/qc/qc_result_paths.R","66: legacy_flat <- path_results(kind, ""03_qc_exploration"", legacy_substep, filename)","NAMESPACE_BASENAME","03_qc_exploration","","INDIRECT_READER_VIA_HELPER","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","R/qc/qc_result_paths.R","101: scoped <- path_results(kind, ""03_qc_exploration"", legacy_substep, scope)","NAMESPACE_BASENAME","03_qc_exploration","","INDIRECT_READER_VIA_HELPER","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","R/qc/qc_result_paths.R","103: flat <- path_results(kind, ""03_qc_exploration"", legacy_substep)","NAMESPACE_BASENAME","03_qc_exploration","","INDIRECT_READER_VIA_HELPER","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","R/statistics/wgcna_downstream_utils.R","897: legacy_substep = ""06_wgcna_marker_trait_export"",","NAMESPACE_BASENAME","06_wgcna_marker_trait_export","","INDIRECT_READER_VIA_HELPER","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","R/utilities/export_helpers.R","756: if (grepl(""/03_qc_exploration/"", p) || grepl(""/reports/03_qc"", p) ||","NAMESPACE_BASENAME","03_qc_exploration","grepl","INDIRECT_READER_VIA_HELPER","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","tests/testthat/test-export-target-path-budget.R","18: ""03_qc_exploration"",","TEST_FRAGMENT","03_qc_exploration","","TEST","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","tests/testthat/test-output-namespace-contract.R","9: ""results/figures/03_qc_exploration/global/panel.svg"",","TEST_FRAGMENT","03_qc_exploration","","TEST","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","tests/testthat/test-qc-writer-namespace.R","27: LEGACY_NS <- ""03_qc_exploration""","TEST_FRAGMENT","03_qc_exploration","","TEST","active",TRUE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","196: - script: ""analysis/qc/export_marker_traits.R""","ANALYSIS_REFERENCE","export_marker_traits","","CONFIG","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","201: produces: [""results/qc/export_marker_traits/<dataset>/tables""]","ANALYSIS_REFERENCE","export_marker_traits","","CONFIG","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","pipeline.yml","196: - script: ""analysis/qc/export_marker_traits.R""","ANALYSIS_REFERENCE","export_marker_traits.R","","CONFIG","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/differential_abundance/test_microglia_targeted_signatures.R","7: # Consumes: required results/differential_abundance/run_clusterprofiler_enrichment/microglia/models/clusterProfiler_manifest.csv; data/processed/04_differential","DOCUMENTATION_ONLY","03_qc_exploration","","DOCUMENTATION","active",FALSE,"N/A",""
"export_marker_traits","pRoteomics","analysis/qc/README.md","13: Rscript 03_qc_exploration/<script>.r --dataset neuron_neuropil --dry-run","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/qc/README.md","14: Rscript 03_qc_exploration/<script>.r --dataset neuron_soma --dry-run","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/qc/README.md","15: Rscript 03_qc_exploration/<script>.r --dataset microglia --dry-run","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/qc/README.md","49: `results/figures/03_qc_exploration/00b_joint_compartment_qc/publication_style/global/`.","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/qc/README.md","60: `results/*/03_qc_exploration/00b_joint_compartment_qc/global/`.","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/qc/README.md","81: flags under `results/*/03_qc_exploration/00_dataset_qc_report/<dataset>/`.","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/qc/README.md","88: tables under `results/figures|tables|logs/03_qc_exploration/01_sample_qc_quicksearch/<dataset>/`.","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","analysis/qc/render_joint_compartment_qc_figures.R","8: # Consumes: required data/processed/01_preprocessing/joint_compartment_qc/global/joint_compartment_qc_matrices.rds; results/tables/03_qc_exploration/00b_joint_c","DOCUMENTATION_ONLY","03_qc_exploration","","DOCUMENTATION","active",FALSE,"N/A",""
"export_marker_traits","pRoteomics","analysis/qc/summarize_qc_confounding.R","5: # Consumes: required results/qc/assess_pca_confounding/<dataset>/tables; results/tables/03_qc_exploration/05_pca_confounding_qc/<dataset>/; results/qc/partition","DOCUMENTATION_ONLY","03_qc_exploration","","DOCUMENTATION","active",FALSE,"N/A",""
"export_marker_traits","pRoteomics","analysis/spatial_validation/audit_ca2_slm_robustness.R","52: # Consumes: required data/processed/02_id_mapping/mapped/neuron_neuropil/forward/per_file/CA2slmsus_CA2slmres.csv; data/raw/pg_matrix/quicksearch.pg_matrix.tsv;","DOCUMENTATION_ONLY","03_qc_exploration","","DOCUMENTATION","active",FALSE,"N/A",""
"export_marker_traits","pRoteomics","analysis/spatial_validation/build_protein_spatial_atlas.R","20: # Consumes: required results/tables/10_biological_integration/wgcna_candidate_protein_shortlist/global/wgcna_candidate_proteins_all.csv; optional results/spatia","DOCUMENTATION_ONLY","03_qc_exploration","","DOCUMENTATION","active",FALSE,"N/A",""
"export_marker_traits","pRoteomics","analysis/spatial_validation/decompose_bilateral_variance.R","36: # Consumes: required results/tables/06_modules_WGCNA/group_effects/<dataset>/WGCNA_group_effect_hemisphere_values.csv; optional config/marker_panels/wgcna_refer","DOCUMENTATION_ONLY","03_qc_exploration","","DOCUMENTATION","active",FALSE,"N/A",""
"export_marker_traits","pRoteomics","analysis/spatial_validation/quantify_empirical_compartments.R","29: # Consumes: required results/tables/03_qc_exploration/05_empirical_roi_marker_discovery/empirical_roi_protein_identity_crosswalk_proposed.csv; optional results/","DOCUMENTATION_ONLY","03_qc_exploration","","DOCUMENTATION","active",FALSE,"N/A",""
"export_marker_traits","pRoteomics","analysis/spatial_validation/quantify_neuropil_precision.R","28: # Consumes: required data/processed/02_id_mapping_animal_level/mapped/neuron_neuropil/forward/per_file/; optional data/raw/pg_matrix/quicksearch.pg_matrix.tsv;","DOCUMENTATION_ONLY","03_qc_exploration","","DOCUMENTATION","active",FALSE,"N/A",""
"export_marker_traits","pRoteomics","docs/ANALYSIS_ENTRYPOINTS.md","52: | inputs | `data/processed/01_preprocessing/joint_compartment_qc/global/joint_compartment_qc_matrices.rds`, `results/tables/03_qc_exploration/00b_joint_compartm","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","docs/ANALYSIS_ENTRYPOINTS.md","89: | inputs | `data/processed/01_preprocessing/06_merged_metadata_module_score/<dataset>/sample_metadata_merged_clean_for_module_scores.xlsx`, `results/tables/03_q","NAMESPACE_BASENAME","03_qc_exploration","","DOCUMENTATION","active",FALSE,"MEDIUM",""
"export_marker_traits","pRoteomics","docs/ANALYSIS_ENTRYPOINTS.md","75: - `analysis/qc/export_marker_traits.R` - stage `qc`, scope `dataset_specific`","ANALYSIS_REFERENCE","export_marker_traits","","DOCUMENTATION","active",FALSE,"MEDIUM",""
